Campaign_ID,Campaign_Name,Campaign_Type,Start_Date,End_Date,Region,Location,Channel,Budget,Spend,Leads_Generated,Leads_Converted,Conversion_Rate,Cost_Per_Lead,Year
2533,Paid Search - Google Ads 2023,Paid Search,2023-03-04,2023-04-01,APAC,"Tokyo, JP",Google Ads,37754.0,34576.0,345,147,42.61,100.22,2023
2534,Social - X Promoted 2023,Social,2023-08-04,2023-09-08,North America,"Toronto, ON",X Promoted,19707.0,14280.0,20,3,15.0,714.0,2023
2535,Paid Search - Google Ads 2023,Paid Search,2023-07-31,2023-09-25,North America,"Toronto, ON",Google Ads,21286.0,17824.0,507,159,31.36,35.16,2023
2536,Content - Case Study 2023,Content,2023-01-12,2023-02-02,North America,"Toronto, ON",Case Study,8431.0,6962.0,172,41,23.84,40.48,2023
2537,Display - Programmatic 2023,Display,2023-09-06,2023-09-20,EMEA,"Paris, FR",Programmatic,24351.0,24351.0,119,8,6.72,204.63,2023
2538,Paid Search - Google Ads 2023,Paid Search,2023-11-02,2023-12-14,North America,"New York, NY",Google Ads,58400.0,52722.0,217,92,42.4,242.96,2023
2539,Email - Newsletter 2023,Email,2023-04-21,2023-05-26,North America,"New York, NY",Newsletter,9867.0,8569.0,43,7,16.28,199.28,2023
2540,Events - Field Event 2023,Events,2023-12-12,2023-12-26,EMEA,"Berlin, DE",Field Event,147673.0,184591.0,280,70,25.0,659.25,2023
2541,Webinar - Product Demo 2023,Webinar,2023-04-28,2023-05-12,North America,"San Jose, CA",Product Demo,35173.0,26711.0,502,201,40.04,53.21,2023
2542,Content - eBook 2023,Content,2023-03-25,2023-05-20,EMEA,"Paris, FR",eBook,7240.0,7240.0,35,5,14.29,206.86,2023
2543,Social - Facebook Ads 2023,Social,2023-10-08,2023-10-22,EMEA,"Amsterdam, NL",Facebook Ads,6082.0,4782.0,150,16,10.67,31.88,2023
2544,Paid Search - Bing Ads 2023,Paid Search,2023-04-08,2023-05-27,North America,"San Jose, CA",Bing Ads,61735.0,42666.0,359,119,33.15,118.85,2023
2545,Events - Field Event 2023,Events,2023-12-13,2023-12-27,APAC,"Tokyo, JP",Field Event,76113.0,95141.0,228,67,29.39,417.29,2023
2546,Email - Newsletter 2023,Email,2023-08-05,2023-09-09,North America,"Dallas, TX",Newsletter,2473.0,1762.0,246,42,17.07,7.16,2023
2547,Social - Facebook Ads 2023,Social,2023-12-13,2023-12-27,North America,"Dallas, TX",Facebook Ads,29805.0,21305.0,81,11,13.58,263.02,2023
2548,Social - LinkedIn Ads 2023,Social,2023-10-08,2023-11-12,North America,"Dallas, TX",LinkedIn Ads,6774.0,5569.0,61,12,19.67,91.3,2023
2549,Paid Search - Bing Ads 2023,Paid Search,2023-05-03,2023-05-24,North America,"Chicago, IL",Bing Ads,77788.0,67279.0,457,249,54.49,147.22,2023
2550,Paid Search - Bing Ads 2023,Paid Search,2023-03-12,2023-03-26,North America,"Dallas, TX",Bing Ads,47231.0,47231.0,613,257,41.92,77.05,2023
2551,Email - Drip Sequence 2023,Email,2023-05-19,2023-06-23,EMEA,"Berlin, DE",Drip Sequence,8130.0,8005.0,151,28,18.54,53.01,2023
2552,Webinar - Thought Leadership 2023,Webinar,2023-12-28,2023-12-31,North America,"Dallas, TX",Thought Leadership,43895.0,38361.0,791,387,48.93,48.5,2023
2553,Paid Search - Bing Ads 2023,Paid Search,2023-06-06,2023-06-20,North America,"Chicago, IL",Bing Ads,25008.0,22953.0,107,45,42.06,214.51,2023
2554,Email - Drip Sequence 2023,Email,2023-03-26,2023-04-09,North America,"Toronto, ON",Drip Sequence,5501.0,4760.0,169,27,15.98,28.17,2023
2555,Events - Field Event 2023,Events,2023-11-22,2023-12-06,EMEA,"Dublin, IE",Field Event,117681.0,124526.0,340,97,28.53,366.25,2023
2556,Email - Newsletter 2023,Email,2023-07-23,2023-08-20,EMEA,"Paris, FR",Newsletter,9517.0,8448.0,206,22,10.68,41.01,2023
2557,Content - eBook 2023,Content,2023-04-05,2023-04-26,North America,"Toronto, ON",eBook,10036.0,10036.0,52,11,21.15,193.0,2023
2558,Content - eBook 2023,Content,2023-06-23,2023-07-07,North America,"Toronto, ON",eBook,12236.0,9336.0,86,11,12.79,108.56,2023
2559,Email - Drip Sequence 2023,Email,2023-09-02,2023-09-23,North America,"Chicago, IL",Drip Sequence,5904.0,5660.0,119,22,18.49,47.56,2023
2560,Paid Search - Google Ads 2023,Paid Search,2023-04-23,2023-06-11,North America,"Chicago, IL",Google Ads,43513.0,39176.0,584,188,32.19,67.08,2023
2561,Webinar - Product Demo 2023,Webinar,2023-01-12,2023-02-09,North America,"Toronto, ON",Product Demo,23647.0,22789.0,583,314,53.86,39.09,2023
2562,Email - Newsletter 2023,Email,2023-10-18,2023-11-15,North America,"Chicago, IL",Newsletter,7909.0,6411.0,162,17,10.49,39.57,2023
2563,SEO - Organic Search 2023,SEO,2023-10-03,2023-10-24,APAC,"Singapore, SG",Organic Search,11113.0,8897.0,54,7,12.96,164.76,2023
2564,Email - Drip Sequence 2023,Email,2023-03-21,2023-04-11,APAC,"Seoul, KR",Drip Sequence,9013.0,7143.0,171,19,11.11,41.77,2023
2565,Paid Search - Google Ads 2023,Paid Search,2023-01-03,2023-02-14,North America,"San Jose, CA",Google Ads,69012.0,58527.0,182,80,43.96,321.58,2023
2566,Display - Programmatic 2023,Display,2023-05-14,2023-06-25,APAC,"Singapore, SG",Programmatic,37222.0,32004.0,79,8,10.13,405.11,2023
2567,Referral - Partner Program 2023,Referral,2023-08-02,2023-09-06,EMEA,"Dublin, IE",Partner Program,2639.0,2626.0,767,339,44.2,3.42,2023
2568,SEO - Organic Search 2023,SEO,2023-07-08,2023-07-22,North America,"Toronto, ON",Organic Search,10645.0,9161.0,75,16,21.33,122.15,2023
2569,Content - eBook 2023,Content,2023-02-05,2023-04-02,EMEA,"Amsterdam, NL",eBook,12490.0,12231.0,72,9,12.5,169.88,2023
2570,SEO - Organic Search 2023,SEO,2023-01-17,2023-02-07,EMEA,"London, UK",Organic Search,17763.0,16479.0,256,46,17.97,64.37,2023
2571,SEO - Organic Search 2023,SEO,2023-01-18,2023-03-15,North America,"Dallas, TX",Organic Search,8206.0,6238.0,198,30,15.15,31.51,2023
2572,Events - Trade Show 2023,Events,2023-04-19,2023-05-10,North America,"Toronto, ON",Trade Show,82849.0,103561.0,218,65,29.82,475.05,2023
2573,Webinar - Product Demo 2023,Webinar,2023-06-21,2023-07-19,EMEA,"Berlin, DE",Product Demo,22818.0,19519.0,542,224,41.33,36.01,2023
2574,Content - Blog 2023,Content,2023-06-07,2023-06-28,EMEA,"Berlin, DE",Blog,6403.0,6403.0,168,25,14.88,38.11,2023
2575,Paid Search - Bing Ads 2023,Paid Search,2023-10-02,2023-11-27,APAC,"Bengaluru, IN",Bing Ads,74584.0,62414.0,401,199,49.63,155.65,2023
2576,Paid Search - Google Ads 2023,Paid Search,2023-04-26,2023-05-31,North America,"New York, NY",Google Ads,58373.0,49496.0,472,168,35.59,104.86,2023
2577,Social - X Promoted 2023,Social,2023-11-27,2023-12-31,North America,"Chicago, IL",X Promoted,9039.0,6604.0,126,20,15.87,52.41,2023
2578,Social - LinkedIn Ads 2023,Social,2023-01-10,2023-03-07,North America,"Toronto, ON",LinkedIn Ads,6787.0,6684.0,220,22,10.0,30.38,2023
2579,Webinar - Product Demo 2023,Webinar,2023-11-29,2023-12-31,North America,"San Jose, CA",Product Demo,16320.0,11001.0,619,252,40.71,17.77,2023
2580,Webinar - Thought Leadership 2023,Webinar,2023-04-10,2023-05-22,APAC,"Tokyo, JP",Thought Leadership,31971.0,28355.0,596,343,57.55,47.58,2023
2581,Webinar - Thought Leadership 2023,Webinar,2023-08-08,2023-08-29,APAC,"Tokyo, JP",Thought Leadership,14511.0,9666.0,837,495,59.14,11.55,2023
2582,Paid Search - Google Ads 2023,Paid Search,2023-11-27,2023-12-11,EMEA,"London, UK",Google Ads,74913.0,72784.0,65,20,30.77,1119.75,2023
2583,Webinar - Thought Leadership 2023,Webinar,2023-12-14,2023-12-28,North America,"New York, NY",Thought Leadership,35530.0,25621.0,669,344,51.42,38.3,2023
2584,Paid Search - Google Ads 2023,Paid Search,2023-11-29,2023-12-27,APAC,"Tokyo, JP",Google Ads,43827.0,43076.0,314,139,44.27,137.18,2023
2585,Paid Search - Bing Ads 2023,Paid Search,2023-07-02,2023-08-06,EMEA,"Paris, FR",Bing Ads,57193.0,46730.0,641,231,36.04,72.9,2023
2586,Paid Search - Google Ads 2023,Paid Search,2023-04-06,2023-04-27,North America,"New York, NY",Google Ads,56855.0,55113.0,436,206,47.25,126.41,2023
2587,Paid Search - Bing Ads 2023,Paid Search,2023-05-17,2023-06-28,APAC,"Sydney, AU",Bing Ads,41311.0,35989.0,350,123,35.14,102.83,2023
2588,Paid Search - Bing Ads 2023,Paid Search,2023-09-17,2023-11-12,APAC,"Seoul, KR",Bing Ads,86055.0,86055.0,558,191,34.23,154.22,2023
2589,Events - Trade Show 2023,Events,2023-09-06,2023-09-13,EMEA,"Berlin, DE",Trade Show,72463.0,90578.0,744,281,37.77,121.74,2023
2590,Content - Case Study 2023,Content,2023-07-30,2023-08-13,North America,"Toronto, ON",Case Study,8723.0,6688.0,120,25,20.83,55.73,2023
2591,Social - Facebook Ads 2023,Social,2023-03-08,2023-04-26,North America,"Toronto, ON",Facebook Ads,5551.0,5551.0,61,11,18.03,91.0,2023
2592,Paid Search - Google Ads 2023,Paid Search,2023-06-27,2023-07-11,APAC,"Singapore, SG",Google Ads,51566.0,44865.0,181,72,39.78,247.87,2023
2593,Paid Search - Bing Ads 2023,Paid Search,2023-02-16,2023-04-13,North America,"Dallas, TX",Bing Ads,57937.0,47895.0,589,248,42.11,81.32,2023
2594,Events - Field Event 2023,Events,2023-12-07,2023-12-14,EMEA,"Paris, FR",Field Event,115827.0,125677.0,460,92,20.0,273.21,2023
2595,Referral - Partner Program 2023,Referral,2023-04-19,2023-05-10,APAC,"Sydney, AU",Partner Program,683.0,503.0,265,112,42.26,1.9,2023
2596,Social - LinkedIn Ads 2023,Social,2023-06-21,2023-07-26,North America,"Dallas, TX",LinkedIn Ads,16457.0,16457.0,117,16,13.68,140.66,2023
2597,Webinar - Thought Leadership 2023,Webinar,2023-02-10,2023-02-24,APAC,"Singapore, SG",Thought Leadership,16820.0,15018.0,496,176,35.48,30.28,2023
2598,Paid Search - Bing Ads 2023,Paid Search,2023-12-18,2023-12-31,North America,"San Jose, CA",Bing Ads,76563.0,76563.0,55,17,30.91,1392.05,2023
2599,Paid Search - Google Ads 2023,Paid Search,2023-03-12,2023-03-26,North America,"Dallas, TX",Google Ads,53115.0,53046.0,232,107,46.12,228.65,2023
2600,Content - Case Study 2023,Content,2023-06-02,2023-07-14,North America,"Dallas, TX",Case Study,3148.0,2631.0,160,27,16.88,16.44,2023
2601,Content - Case Study 2023,Content,2023-08-06,2023-08-27,EMEA,"Paris, FR",Case Study,9670.0,7398.0,208,46,22.12,35.57,2023
2602,Content - Blog 2023,Content,2023-11-29,2023-12-27,North America,"Toronto, ON",Blog,11171.0,8868.0,159,29,18.24,55.77,2023
2603,Events - Trade Show 2023,Events,2023-09-16,2023-09-30,North America,"Chicago, IL",Trade Show,104258.0,81666.0,446,160,35.87,183.11,2023
2604,Paid Search - Bing Ads 2023,Paid Search,2023-09-10,2023-10-29,North America,"San Jose, CA",Bing Ads,37197.0,30944.0,41,12,29.27,754.73,2023
2605,Webinar - Product Demo 2023,Webinar,2023-03-09,2023-04-27,APAC,"Bengaluru, IN",Product Demo,15007.0,14931.0,188,100,53.19,79.42,2023
2606,Paid Search - Google Ads 2023,Paid Search,2023-07-26,2023-09-06,North America,"Chicago, IL",Google Ads,69730.0,48494.0,176,71,40.34,275.53,2023
2607,Email - Newsletter 2023,Email,2023-10-27,2023-12-08,APAC,"Bengaluru, IN",Newsletter,7570.0,7570.0,264,56,21.21,28.67,2023
2608,Display - Retargeting 2023,Display,2023-12-22,2023-12-31,North America,"Toronto, ON",Retargeting,13838.0,13838.0,35,4,11.43,395.37,2023
2609,Paid Search - Bing Ads 2023,Paid Search,2023-12-08,2023-12-29,North America,"New York, NY",Bing Ads,32569.0,32569.0,138,60,43.48,236.01,2023
2610,Paid Search - Google Ads 2023,Paid Search,2023-05-28,2023-07-09,North America,"Dallas, TX",Google Ads,57121.0,40174.0,266,142,53.38,151.03,2023
2611,Paid Search - Bing Ads 2023,Paid Search,2023-04-23,2023-06-11,EMEA,"Berlin, DE",Bing Ads,22175.0,19070.0,246,102,41.46,77.52,2023
2612,Paid Search - Bing Ads 2023,Paid Search,2023-06-21,2023-07-19,North America,"Dallas, TX",Bing Ads,54837.0,50921.0,375,151,40.27,135.79,2023
2613,SEO - Organic Search 2023,SEO,2023-10-31,2023-12-26,EMEA,"London, UK",Organic Search,14239.0,14239.0,109,26,23.85,130.63,2023
2614,Content - Blog 2023,Content,2023-06-13,2023-08-08,EMEA,"London, UK",Blog,9926.0,9922.0,36,5,13.89,275.61,2023
2615,Paid Search - Google Ads 2023,Paid Search,2023-02-20,2023-04-17,EMEA,"Dublin, IE",Google Ads,44575.0,36747.0,343,183,53.35,107.13,2023
2616,Email - Newsletter 2023,Email,2023-01-10,2023-02-28,APAC,"Bengaluru, IN",Newsletter,3257.0,2573.0,80,10,12.5,32.16,2023
2617,Webinar - Product Demo 2023,Webinar,2023-09-03,2023-09-24,North America,"Dallas, TX",Product Demo,45847.0,34612.0,386,223,57.77,89.67,2023
2618,Display - Programmatic 2023,Display,2023-02-24,2023-03-10,North America,"Chicago, IL",Programmatic,21329.0,19960.0,18,1,5.56,1108.89,2023
2619,SEO - Organic Search 2023,SEO,2023-08-16,2023-09-27,North America,"Chicago, IL",Organic Search,6226.0,5904.0,111,16,14.41,53.19,2023
2620,Display - Programmatic 2023,Display,2023-09-18,2023-11-06,North America,"Chicago, IL",Programmatic,31064.0,27883.0,86,12,13.95,324.22,2023
2621,Events - Trade Show 2023,Events,2023-10-03,2023-10-17,North America,"New York, NY",Trade Show,148280.0,185350.0,121,25,20.66,1531.82,2023
2622,Events - Trade Show 2023,Events,2023-06-27,2023-07-11,EMEA,"Paris, FR",Trade Show,45582.0,41948.0,615,156,25.37,68.21,2023
2623,Social - LinkedIn Ads 2023,Social,2023-06-22,2023-07-20,EMEA,"London, UK",LinkedIn Ads,17901.0,14133.0,164,22,13.41,86.18,2023
2624,Display - Retargeting 2023,Display,2023-08-19,2023-09-30,APAC,"Tokyo, JP",Retargeting,13074.0,11634.0,98,11,11.22,118.71,2023
2625,SEO - Organic Search 2023,SEO,2023-09-19,2023-10-17,North America,"Dallas, TX",Organic Search,14789.0,14074.0,46,6,13.04,305.96,2023
2626,Social - LinkedIn Ads 2023,Social,2023-09-10,2023-10-29,APAC,"Tokyo, JP",LinkedIn Ads,13820.0,12539.0,62,13,20.97,202.24,2023
2627,Events - Trade Show 2023,Events,2023-07-28,2023-08-18,North America,"Toronto, ON",Trade Show,106614.0,129035.0,438,160,36.53,294.6,2023
2628,Email - Drip Sequence 2023,Email,2023-03-10,2023-04-28,EMEA,"Amsterdam, NL",Drip Sequence,4674.0,3804.0,340,69,20.29,11.19,2023
2629,SEO - Organic Search 2023,SEO,2023-06-04,2023-07-16,EMEA,"London, UK",Organic Search,16853.0,16226.0,80,11,13.75,202.82,2023
2630,Webinar - Thought Leadership 2023,Webinar,2023-05-02,2023-06-06,North America,"Toronto, ON",Thought Leadership,16598.0,11973.0,390,216,55.38,30.7,2023
2631,Events - Trade Show 2023,Events,2023-08-30,2023-09-13,North America,"San Jose, CA",Trade Show,139681.0,128296.0,779,292,37.48,164.69,2023
2632,Events - Trade Show 2023,Events,2023-06-03,2023-06-17,North America,"San Jose, CA",Trade Show,110294.0,126958.0,622,183,29.42,204.11,2023
2633,Social - X Promoted 2023,Social,2023-10-26,2023-11-16,APAC,"Tokyo, JP",X Promoted,23174.0,19027.0,161,24,14.91,118.18,2023
2634,Email - Newsletter 2023,Email,2023-01-02,2023-02-06,North America,"San Jose, CA",Newsletter,4381.0,3070.0,112,13,11.61,27.41,2023
2635,Email - Newsletter 2023,Email,2023-02-18,2023-03-25,EMEA,"London, UK",Newsletter,7310.0,6410.0,175,26,14.86,36.63,2023
2636,Paid Search - Google Ads 2023,Paid Search,2023-01-16,2023-02-06,North America,"New York, NY",Google Ads,60141.0,60141.0,263,120,45.63,228.67,2023
2637,Content - Blog 2023,Content,2023-04-14,2023-05-05,APAC,"Singapore, SG",Blog,12681.0,12681.0,47,11,23.4,269.81,2023
2638,Email - Drip Sequence 2023,Email,2023-02-03,2023-03-03,North America,"Chicago, IL",Drip Sequence,2950.0,2131.0,286,52,18.18,7.45,2023
2639,Paid Search - Bing Ads 2023,Paid Search,2023-05-25,2023-06-29,APAC,"Tokyo, JP",Bing Ads,49361.0,45572.0,277,142,51.26,164.52,2023
2640,Content - eBook 2023,Content,2023-06-04,2023-06-25,EMEA,"Dublin, IE",eBook,11523.0,9357.0,144,26,18.06,64.98,2023
2641,Content - eBook 2023,Content,2023-01-09,2023-02-20,APAC,"Tokyo, JP",eBook,9820.0,8977.0,219,38,17.35,40.99,2023
2642,Email - Drip Sequence 2023,Email,2023-04-01,2023-05-06,EMEA,"Amsterdam, NL",Drip Sequence,2443.0,1825.0,50,9,18.0,36.5,2023
2643,Events - Trade Show 2023,Events,2023-10-05,2023-10-26,North America,"San Jose, CA",Trade Show,94870.0,118587.0,119,29,24.37,996.53,2023
2644,Paid Search - Google Ads 2023,Paid Search,2023-08-29,2023-09-19,North America,"Chicago, IL",Google Ads,27522.0,27522.0,295,108,36.61,93.29,2023
2645,Paid Search - Bing Ads 2023,Paid Search,2023-05-22,2023-07-10,EMEA,"London, UK",Bing Ads,64706.0,52655.0,383,151,39.43,137.48,2023
2646,SEO - Organic Search 2023,SEO,2023-09-30,2023-10-21,APAC,"Tokyo, JP",Organic Search,19097.0,12527.0,122,27,22.13,102.68,2023
2647,Paid Search - Google Ads 2023,Paid Search,2023-06-08,2023-08-03,EMEA,"London, UK",Google Ads,34846.0,32572.0,262,121,46.18,124.32,2023
2648,SEO - Organic Search 2023,SEO,2023-09-10,2023-10-29,EMEA,"Amsterdam, NL",Organic Search,5149.0,4875.0,57,10,17.54,85.53,2023
2649,Webinar - Thought Leadership 2023,Webinar,2023-05-01,2023-06-26,EMEA,"Amsterdam, NL",Thought Leadership,27527.0,22107.0,205,115,56.1,107.84,2023
2650,Events - Trade Show 2023,Events,2023-07-05,2023-07-12,APAC,"Seoul, KR",Trade Show,120365.0,144092.0,510,185,36.27,282.53,2023
2651,Display - Programmatic 2023,Display,2023-07-12,2023-07-26,North America,"San Jose, CA",Programmatic,33732.0,29670.0,74,7,9.46,400.95,2023
2652,Email - Drip Sequence 2023,Email,2023-09-25,2023-11-06,North America,"San Jose, CA",Drip Sequence,4478.0,4478.0,94,15,15.96,47.64,2023
2653,Email - Drip Sequence 2023,Email,2023-09-08,2023-10-13,North America,"New York, NY",Drip Sequence,9068.0,7948.0,164,31,18.9,48.46,2023
2654,Social - LinkedIn Ads 2023,Social,2023-08-25,2023-09-15,North America,"San Jose, CA",LinkedIn Ads,14840.0,12197.0,171,35,20.47,71.33,2023
2655,Webinar - Thought Leadership 2023,Webinar,2023-03-05,2023-04-02,North America,"Dallas, TX",Thought Leadership,35321.0,35321.0,506,266,52.57,69.8,2023
2656,SEO - Organic Search 2023,SEO,2023-07-18,2023-08-01,EMEA,"Dublin, IE",Organic Search,11903.0,8427.0,108,20,18.52,78.03,2023
2657,Email - Newsletter 2023,Email,2023-09-01,2023-10-20,APAC,"Seoul, KR",Newsletter,5651.0,4816.0,55,8,14.55,87.56,2023
2658,Email - Drip Sequence 2023,Email,2023-06-16,2023-07-21,North America,"San Jose, CA",Drip Sequence,5858.0,5858.0,40,4,10.0,146.45,2023
2659,Content - Blog 2023,Content,2023-01-10,2023-02-28,North America,"Dallas, TX",Blog,10599.0,7942.0,135,35,25.93,58.83,2023
2660,Events - Field Event 2023,Events,2023-12-01,2023-12-08,North America,"Toronto, ON",Field Event,86105.0,96432.0,572,183,31.99,168.59,2023
2661,Content - eBook 2023,Content,2023-08-08,2023-10-03,EMEA,"Paris, FR",eBook,12965.0,10371.0,124,21,16.94,83.64,2023
2662,Paid Search - Bing Ads 2023,Paid Search,2023-11-04,2023-12-02,North America,"Toronto, ON",Bing Ads,56745.0,51305.0,469,189,40.3,109.39,2023
2663,Email - Newsletter 2023,Email,2023-04-22,2023-05-20,EMEA,"Berlin, DE",Newsletter,3161.0,2656.0,105,14,13.33,25.3,2023
2664,SEO - Organic Search 2023,SEO,2023-03-19,2023-05-07,EMEA,"London, UK",Organic Search,16912.0,16912.0,228,53,23.25,74.18,2023
2665,Paid Search - Bing Ads 2023,Paid Search,2023-06-10,2023-07-01,North America,"New York, NY",Bing Ads,37384.0,32859.0,284,127,44.72,115.7,2023
2666,Paid Search - Bing Ads 2023,Paid Search,2023-06-15,2023-08-10,EMEA,"Amsterdam, NL",Bing Ads,76306.0,61754.0,116,59,50.86,532.36,2023
2667,Webinar - Product Demo 2023,Webinar,2023-08-16,2023-10-11,EMEA,"Dublin, IE",Product Demo,31007.0,21605.0,206,111,53.88,104.88,2023
2668,Referral - Partner Program 2023,Referral,2023-08-20,2023-09-17,North America,"San Jose, CA",Partner Program,3767.0,3197.0,710,304,42.82,4.5,2023
2669,Events - Trade Show 2023,Events,2023-01-24,2023-02-14,APAC,"Bengaluru, IN",Trade Show,139593.0,166547.0,523,151,28.87,318.45,2023
2670,Webinar - Product Demo 2023,Webinar,2023-07-27,2023-09-07,EMEA,"Paris, FR",Product Demo,15315.0,14650.0,267,131,49.06,54.87,2023
2671,Events - Trade Show 2023,Events,2023-06-27,2023-07-18,North America,"San Jose, CA",Trade Show,123812.0,142361.0,583,155,26.59,244.19,2023
2672,Events - Trade Show 2023,Events,2023-08-09,2023-08-23,APAC,"Bengaluru, IN",Trade Show,104590.0,105248.0,250,55,22.0,420.99,2023
2673,Webinar - Thought Leadership 2023,Webinar,2023-03-26,2023-05-14,North America,"New York, NY",Thought Leadership,27374.0,25217.0,285,164,57.54,88.48,2023
2674,Content - Case Study 2023,Content,2023-09-07,2023-09-21,EMEA,"London, UK",Case Study,4808.0,4808.0,38,4,10.53,126.53,2023
2675,Social - Facebook Ads 2023,Social,2023-06-16,2023-08-11,North America,"Toronto, ON",Facebook Ads,27596.0,26611.0,177,24,13.56,150.34,2023
2676,Paid Search - Bing Ads 2023,Paid Search,2023-10-19,2023-11-16,APAC,"Tokyo, JP",Bing Ads,29879.0,26233.0,219,113,51.6,119.79,2023
2677,Webinar - Thought Leadership 2023,Webinar,2023-01-04,2023-02-01,EMEA,"Paris, FR",Thought Leadership,34605.0,27739.0,677,290,42.84,40.97,2023
2678,Email - Drip Sequence 2023,Email,2023-06-11,2023-07-09,EMEA,"Berlin, DE",Drip Sequence,6627.0,6627.0,62,8,12.9,106.89,2023
2679,Email - Newsletter 2023,Email,2023-07-09,2023-07-23,EMEA,"Amsterdam, NL",Newsletter,4914.0,3938.0,208,17,8.17,18.93,2023
2680,Social - LinkedIn Ads 2023,Social,2023-03-28,2023-04-11,EMEA,"Dublin, IE",LinkedIn Ads,23968.0,13639.0,185,24,12.97,73.72,2023
2681,Events - Field Event 2023,Events,2023-09-04,2023-09-25,North America,"San Jose, CA",Field Event,114677.0,115160.0,191,67,35.08,602.93,2023
2682,Display - Retargeting 2023,Display,2023-12-03,2023-12-17,EMEA,"Dublin, IE",Retargeting,29066.0,29066.0,39,2,5.13,745.28,2023
2683,Display - Programmatic 2023,Display,2023-12-25,2023-12-31,EMEA,"London, UK",Programmatic,21755.0,20259.0,17,1,5.88,1191.71,2023
2684,Email - Drip Sequence 2023,Email,2023-08-26,2023-10-07,North America,"Chicago, IL",Drip Sequence,2078.0,2041.0,79,17,21.52,25.84,2023
2685,Social - X Promoted 2023,Social,2023-08-21,2023-10-16,North America,"Dallas, TX",X Promoted,24583.0,24583.0,83,16,19.28,296.18,2023
